model,year,price,transmission,fuelType,Make
 A3,2016,10130,2,Diesel,audi
 A3,2019,22500,4,Diesel,audi
 A3,2019,22500,4,Petrol,audi
 Q8,2018,59000,4,Diesel,audi
 Q5,2019,39990,1,Diesel,audi
 Q2,2017,20990,4,Petrol,audi
 Q3,2019,35490,1,Diesel,audi
 A5,2019,28990,1,Diesel,audi
 Q2,2019,32990,1,Petrol,audi
 Q7,2019,52990,1,Diesel,audi
 Q2,2018,22990,4,Petrol,audi
 A1,2019,23286,4,Petrol,audi
 A5,2019,27990,1,Diesel,audi
 Q3,2019,25990,2,Diesel,audi
 Q3,2017,21990,4,Petrol,audi
 Q2,2017,23990,4,Petrol,audi
 A4,2019,26850,1,Diesel,audi
 A1,2016,16290,2,Petrol,audi
 A3,2016,14490,2,Petrol,audi
 Q7,2016,30990,4,Diesel,audi
 A5,2015,20990,4,Diesel,audi
 Q5,2018,43990,4,Petrol,audi
 A3,2019,24443,2,Petrol,audi
 RS5,2019,54990,4,Petrol,audi
 Q7,2019,51990,4,Diesel,audi
 A3,2016,16490,2,Diesel,audi
 A1,2017,14990,2,Petrol,audi
 TT,2016,36990,1,Petrol,audi
 Q5,2017,21750,4,Diesel,audi
 A3,2017,17450,2,Petrol,audi
 A3,2017,19990,4,Petrol,audi
 A6,2016,19490,2,Diesel,audi
 Q7,2018,47990,4,Diesel,audi
 A5,2020,33990,4,Diesel,audi
 Q5,2020,39990,4,Petrol,audi
 A6,2017,24990,4,Diesel,audi
 A5,2017,23490,4,Petrol,audi
 Q3,2018,24990,4,Petrol,audi
 Q2,2018,18490,2,Petrol,audi
 Q8,2019,50990,4,Diesel,audi
 A6,2019,26990,4,Diesel,audi
 Q8,2019,65990,4,Diesel,audi
 Q5,2018,39990,4,Petrol,audi
 A6,2016,18982,1,Diesel,audi
 A3,2017,17791,2,Petrol,audi
 A1,2013,8495,2,Petrol,audi
 Q3,2017,19995,4,Petrol,audi
 A1,2016,13485,4,Petrol,audi
 Q3,2017,17399,2,Petrol,audi
 R8,2013,54850,4,Petrol,audi
 A4,2019,26490,1,Petrol,audi
 A4,2019,25490,1,Diesel,audi
 A3,2019,22990,4,Diesel,audi
 A1,2016,13490,2,Petrol,audi
 A3,2020,34990,4,Petrol,audi
 Q3,2018,21490,2,Petrol,audi
 Q8,2019,51490,4,Diesel,audi
 TT,2017,26990,4,Petrol,audi
 A3,2018,25990,4,Petrol,audi
 Q3,2020,43990,4,Petrol,audi
 Q5,2015,19990,1,Diesel,audi
 A3,2016,24990,4,Petrol,audi
 A3,2017,14990,2,Petrol,audi
 A3,2016,20990,4,Petrol,audi
 Q7,2018,72990,1,Diesel,audi
 A5,2017,20000,4,Diesel,audi
 A1,2017,12490,2,Diesel,audi
 A3,2016,17490,2,Petrol,audi
 Q3,2016,17925,1,Diesel,audi
 A3,2019,23490,1,Petrol,audi
 TT,2019,46990,4,Petrol,audi
 Q3,2019,32990,1,Diesel,audi
 A5,2017,29990,1,Petrol,audi
 Q3,2019,25990,2,Petrol,audi
 A1,2019,20476,2,Petrol,audi
 Q2,2019,28541,4,Petrol,audi
 Q7,2018,45990,1,Diesel,audi
 Q3,2015,17990,4,Petrol,audi
 Q5,2017,28890,4,Diesel,audi
 Q5,2020,38695,4,Petrol,audi
 A7,2019,39990,1,Diesel,audi
 A1,2020,26011,4,Petrol,audi
 Q3,2018,25050,4,Petrol,audi
 Q5,2017,29990,4,Petrol,audi
 A3,2017,18990,4,Petrol,audi
 Q3,2019,34750,4,Petrol,audi
 A6,2016,24990,1,Diesel,audi
 A1,2016,14490,4,Petrol,audi
 Q5,2015,26990,1,Diesel,audi
 A1,2018,18990,4,Petrol,audi
 A5,2017,24990,1,Petrol,audi
 A3,2015,22490,4,Petrol,audi
 A3,2019,22990,1,Diesel,audi
 A4,2019,24490,1,Diesel,audi
 Q3,2019,35490,4,Diesel,audi
 Q2,2019,23990,4,Petrol,audi
 RS5,2019,54990,1,Petrol,audi
 Q3,2019,38990,4,Petrol,audi
 A1,2017,15490,2,Petrol,audi
 TT,2019,39990,1,Petrol,audi
 Q7,2019,59990,1,Diesel,audi
 Q7,2019,47990,1,Diesel,audi
 Q5,2018,39995,4,Petrol,audi
 Q2,2020,26089,4,Petrol,audi
 Q5,2020,44990,4,Diesel,audi
 Q2,2020,24825,2,Petrol,audi
 Q2,2019,25490,2,Petrol,audi
 Q3,2019,37490,1,Petrol,audi
 A1,2019,22059,4,Petrol,audi
 A3,2016,15990,2,Petrol,audi
 Q7,2020,89990,4,Diesel,audi
 A3,2019,23990,1,Petrol,audi
 Q2,2019,25990,2,Diesel,audi
 A6,2019,31990,4,Diesel,audi
 Q5,2020,48990,4,Hybrid,audi
 Q3,2017,20490,2,Petrol,audi
 A4,2017,31990,4,Petrol,audi
 Q2,2019,22490,2,Diesel,audi
 A3,2019,22967,2,Petrol,audi
 Q7,2019,45990,4,Diesel,audi
 A4,2019,25990,1,Petrol,audi
 RS6,2017,61490,1,Petrol,audi
 Q2,2019,25690,1,Petrol,audi
 RS3,2019,47990,4,Petrol,audi
 A3,2017,17990,2,Petrol,audi
 Q5,2018,33990,4,Petrol,audi
 Q2,2020,26139,4,Petrol,audi
 A4,2017,15767,2,Petrol,audi
 A3,2018,21990,4,Diesel,audi
 Q3,2019,40990,1,Petrol,audi
 Q2,2019,23490,2,Petrol,audi
 Q3,2019,32082,2,Petrol,audi
 A1,2017,12690,2,Petrol,audi
 Q2,2019,24479,2,Petrol,audi
 TT,2019,27990,1,Petrol,audi
 A4,2014,13141,4,Diesel,audi
 Q3,2020,30990,4,Petrol,audi
 A1,2017,11990,2,Diesel,audi
 Q7,2016,32990,4,Diesel,audi
 A1,2018,17490,4,Petrol,audi
 A3,2017,16990,2,Petrol,audi
 A4,2017,13490,2,Petrol,audi
 A3,2017,16450,4,Diesel,audi
 A4,2017,25290,4,Petrol,audi
 Q3,2020,30450,4,Diesel,audi
 Q2,2019,22453,2,Petrol,audi
 Q3,2015,17990,2,Diesel,audi
 A1,2014,10990,2,Diesel,audi
 A3,2017,24490,4,Petrol,audi
 A6,2020,48990,4,Petrol,audi
 Q5,2017,23490,4,Diesel,audi
 A6,2017,20990,2,Diesel,audi
 A1,2016,14795,2,Petrol,audi
 Q3,2018,24850,4,Petrol,audi
 A4,2018,24490,1,Petrol,audi
 A4,2018,21450,4,Petrol,audi
 A4,2016,16900,4,Petrol,audi
 A3,2019,26290,4,Diesel,audi
 Q5,2019,33950,4,Diesel,audi
 A4,2018,18490,4,Petrol,audi
 Q7,2020,51995,4,Diesel,audi
 A6,2014,15000,4,Diesel,audi
 A3,2015,9995,2,Petrol,audi
 A3,2019,24990,4,Diesel,audi
 TT,2016,39995,4,Petrol,audi
 Q5,2015,26990,4,Diesel,audi
 Q7,2017,35495,1,Diesel,audi
 Q5,2017,22950,4,Diesel,audi
 A6,2019,34990,4,Diesel,audi
 A3,2019,22290,2,Petrol,audi
 A3,2019,24490,4,Petrol,audi
 Q3,2019,27950,4,Diesel,audi
 Q5,2019,31950,4,Diesel,audi
 A3,2019,22950,1,Diesel,audi
 A4,2019,26750,1,Diesel,audi
 A3,2019,25950,4,Diesel,audi
 Q3,2015,15250,4,Diesel,audi
 A7,2017,24860,4,Diesel,audi
 A1,2016,10070,2,Petrol,audi
 A3,2018,20960,4,Petrol,audi
 Q7,2016,27990,4,Diesel,audi
 A1,2015,9671,2,Petrol,audi
 A6,2015,11641,4,Diesel,audi
 A3,2018,18491,4,Petrol,audi
 A4,2019,26950,1,Petrol,audi
 A5,2019,27995,1,Diesel,audi
 Q5,2020,49990,4,Diesel,audi
 Q7,2016,30490,4,Diesel,audi
 Q5,2019,33290,4,Diesel,audi
 Q7,2018,52990,1,Diesel,audi
 A5,2019,34950,4,Diesel,audi
 TT,2019,31990,1,Petrol,audi
 Q3,2019,28900,4,Petrol,audi
 RS6,2016,48990,1,Petrol,audi
 A8,2018,38990,4,Diesel,audi
 TT,2019,24990,4,Petrol,audi
 A4,2020,28995,4,Diesel,audi
 Q3,2020,37495,4,Petrol,audi
 A1,2015,14450,1,Petrol,audi
 Q3,2019,29850,4,Petrol,audi
 A3,2019,22690,1,Petrol,audi
 A3,2019,22990,4,Petrol,audi
 Q3,2019,30450,4,Petrol,audi
 A4,2016,16800,1,Diesel,audi
 A3,2017,21350,4,Petrol,audi
 A4,2019,43541,4,Diesel,audi
 TT,2016,17961,2,Petrol,audi
 A3,2019,32111,4,Petrol,audi
 Q2,2018,22490,4,Petrol,audi
 A4,2019,23990,2,Petrol,audi
 Q2,2019,23990,2,Petrol,audi
 Q2,2019,29990,1,Petrol,audi
 Q5,2015,26490,4,Diesel,audi
 Q3,2020,27911,2,Petrol,audi
 A1,2016,16490,4,Petrol,audi
 A3,2017,19995,4,Petrol,audi
 Q2,2019,23990,1,Petrol,audi
 A1,2017,13290,2,Petrol,audi
 A3,2019,33990,4,Petrol,audi
 Q3,2017,25672,4,Petrol,audi
 Q7,2016,31782,4,Diesel,audi
 A3,2016,17992,4,Diesel,audi
 Q7,2017,45790,1,Diesel,audi
 Q5,2016,21995,1,Diesel,audi
 Q3,2019,27495,4,Diesel,audi
 A4,2017,16450,4,Diesel,audi
 A3,2016,16511,2,Petrol,audi
 A3,2019,19111,4,Diesel,audi
 A3,2017,14451,2,Petrol,audi
 A1,2019,18611,2,Petrol,audi
 Q7,2018,49981,4,Diesel,audi
 A3,2017,16272,2,Petrol,audi
 R8,2018,94990,1,Petrol,audi
 Q5,2016,20895,4,Diesel,audi
 Q3,2017,19395,2,Diesel,audi
 Q3,2019,27250,2,Petrol,audi
 A8,2019,50990,1,Diesel,audi
 Q5,2019,35990,1,Diesel,audi
 Q3,2016,18950,4,Diesel,audi
 Q3,2019,25950,2,Petrol,audi
 Q2,2019,21900,2,Diesel,audi
 Q2,2019,21800,2,Diesel,audi
 Q2,2019,25354,4,Diesel,audi
 A3,2019,21586,1,Petrol,audi
 Q2,2017,20692,2,Petrol,audi
 Q2,2017,21312,4,Petrol,audi
 A6,2019,30886,4,Diesel,audi
 A6,2016,23782,4,Diesel,audi
 TT,2019,32170,1,Petrol,audi
 Q2,2019,20834,2,Diesel,audi
 Q2,2019,21286,2,Diesel,audi
 A3,2019,18830,2,Petrol,audi
 A1,2015,12822,2,Petrol,audi
 A1,2016,14995,4,Diesel,audi
 A5,2020,29750,4,Diesel,audi
 Q5,2018,26490,4,Diesel,audi
 Q3,2017,16995,2,Diesel,audi
 A6,2016,15750,2,Diesel,audi
 A8,2017,33950,4,Diesel,audi
 A4,2019,42950,1,Diesel,audi
 A4,2019,23750,1,Diesel,audi
 A4,2019,27495,1,Diesel,audi
 Q7,2019,44950,1,Diesel,audi
 Q5,2019,30950,1,Diesel,audi
 A3,2019,21950,2,Diesel,audi
 A4,2019,25050,4,Petrol,audi
 A5,2019,33440,1,Petrol,audi
 Q5,2019,34936,1,Diesel,audi
 A3,2017,18442,4,Petrol,audi
 A5,2017,27991,4,Petrol,audi
 Q2,2019,29566,1,Petrol,audi
 A1,2019,20190,4,Petrol,audi
 A3,2018,25472,4,Petrol,audi
 A6,2017,22602,4,Diesel,audi
 A5,2018,24451,4,Petrol,audi
 A5,2013,13841,2,Diesel,audi
 Q2,2017,16861,2,Petrol,audi
 Q3,2020,38330,4,Petrol,audi
 A5,2020,35220,4,Diesel,audi
 A3,2016,18962,4,Petrol,audi
 A3,2018,18640,1,Petrol,audi
 Q2,2019,28856,1,Petrol,audi
 Q5,2019,31324,4,Diesel,audi
 Q5,2019,33094,4,Diesel,audi
 Q2,2019,19806,2,Diesel,audi
 Q5,2019,32576,4,Diesel,audi
 Q5,2019,34452,4,Diesel,audi
 Q2,2019,21262,2,Diesel,audi
 Q2,2019,21172,2,Diesel,audi
 Q2,2019,21482,2,Diesel,audi
 A3,2015,15662,2,Petrol,audi
 A1,2019,20026,1,Petrol,audi
 A3,2019,21010,1,Petrol,audi
 Q5,2018,33172,4,Petrol,audi
 A3,2019,20006,1,Diesel,audi
 A3,2017,15601,2,Diesel,audi
 Q3,2019,26946,4,Petrol,audi
 A4,2019,22340,2,Petrol,audi
 A4,2019,25290,1,Diesel,audi
 A6,2017,28500,4,Diesel,audi
 A8,2016,21965,4,Diesel,audi
 A8,2019,42989,1,Petrol,audi
 A4,2020,43890,1,Diesel,audi
 Q3,2019,25380,4,Diesel,audi
 A7,2019,31720,1,Diesel,audi
 A4,2019,27160,4,Diesel,audi
 A4,2019,24305,4,Petrol,audi
 A3,2019,21276,4,Diesel,audi
 A5,2019,37020,1,Petrol,audi
 A4,2018,30661,4,Petrol,audi
 Q2,2019,21422,2,Diesel,audi
 A4,2019,23766,4,Diesel,audi
 A3,2019,18530,4,Diesel,audi
 A5,2019,25160,4,Diesel,audi
 Q3,2017,25352,4,Petrol,audi
 A3,2020,21600,2,Diesel,audi
 Q2,2019,22784,2,Petrol,audi
 A3,2016,17211,2,Petrol,audi
 A3,2019,19900,2,Diesel,audi
 A3,2019,20630,2,Diesel,audi
 A6,2019,46212,1,Diesel,audi
 A5,2019,28020,1,Diesel,audi
 A4,2019,21910,4,Diesel,audi
 A4,2017,21500,4,Diesel,audi
 A3,2017,20000,2,Diesel,audi
 Q5,2019,32101,4,Diesel,audi
 A1,2016,11062,2,Petrol,audi
 A3,2017,23362,4,Petrol,audi
 A5,2016,19499,1,Diesel,audi
 A5,2017,19999,2,Petrol,audi
 A4,2016,14999,2,Diesel,audi
 A3,2014,10999,2,Petrol,audi
 A3,2017,21799,4,Petrol,audi
 Q3,2019,26991,2,Petrol,audi
 A1,2020,18330,2,Petrol,audi
 A6,2019,36780,1,Petrol,audi
 Q5,2019,33716,1,Diesel,audi
 Q5,2019,37966,4,Petrol,audi
 A3,2017,16900,4,Diesel,audi
 Q3,2019,27900,4,Diesel,audi
 A3,2017,15699,4,Diesel,audi
 A3,2015,10499,2,Diesel,audi
 A5,2015,19000,4,Diesel,audi
 RS5,2018,53900,4,Petrol,audi
 Q2,2019,28900,4,Petrol,audi
 A1,2016,12900,2,Petrol,audi
 A3,2017,18900,4,Petrol,audi
 A3,2017,19900,4,Petrol,audi
 Q3,2017,21000,4,Petrol,audi
 A3,2016,13900,2,Petrol,audi
 Q2,2019,23900,2,Petrol,audi
 A7,2018,38500,4,Petrol,audi
 A1,2016,12831,2,Diesel,audi
 A8,2018,38572,1,Diesel,audi
 Q2,2019,22986,1,Diesel,audi
 A3,2018,27292,4,Petrol,audi
 Q2,2017,22632,4,Diesel,audi
 Q7,2017,37442,4,Diesel,audi
 Q5,2018,24582,4,Petrol,audi
 Q3,2016,15441,2,Diesel,audi
 Q5,2018,27942,1,Petrol,audi
 Q3,2020,30210,4,Diesel,audi
 Q3,2020,31990,4,Diesel,audi
 Q3,2020,34210,4,Petrol,audi
 A1,2018,16012,4,Petrol,audi
 Q8,2019,53000,1,Diesel,audi
 A6,2017,19900,4,Diesel,audi
 A3,2017,24900,4,Petrol,audi
 Q5,2013,21950,4,Diesel,audi
 A6,2016,20190,4,Diesel,audi
 RS4,2015,29995,4,Petrol,audi
 Q5,2018,27777,4,Diesel,audi
 Q2,2019,20682,4,Diesel,audi
 Q5,2019,34412,4,Diesel,audi
 A1,2020,19610,2,Petrol,audi
 R8,2020,133900,4,Petrol,audi
 A3,2019,18900,2,Diesel,audi
 A1,2014,11900,2,Petrol,audi
 TT,2017,20500,2,Petrol,audi
 Q2,2019,22500,4,Petrol,audi
 Q5,2016,32900,4,Diesel,audi
 A3,2019,31900,4,Petrol,audi
 A3,2019,34000,4,Petrol,audi
 A4,2020,52000,1,Diesel,audi
 Q5,2019,45000,1,Hybrid,audi
 A3,2019,31500,1,Petrol,audi
 Q7,2020,78000,1,Diesel,audi
 A4,2020,26000,2,Petrol,audi
 A4,2020,34500,4,Diesel,audi
 A8,2020,48500,4,Diesel,audi
 Q5,2020,37000,4,Diesel,audi
 Q2,2020,24000,2,Petrol,audi
 Q2,2020,26000,4,Diesel,audi
 A5,2019,34500,4,Petrol,audi
 A4,2020,31500,4,Diesel,audi
 A4,2020,28500,2,Petrol,audi
 A4,2020,25000,2,Petrol,audi
 A3,2019,18700,2,Diesel,audi
 Q3,2017,21500,4,Diesel,audi
 Q3,2016,18800,2,Petrol,audi
 TT,2020,49000,4,Petrol,audi
 Q7,2019,69000,1,Diesel,audi
 A3,2019,24500,4,Petrol,audi
 A3,2016,14700,2,Petrol,audi
 Q3,2017,17900,2,Petrol,audi
 Q3,2020,28500,4,Diesel,audi
 A1,2018,14900,2,Petrol,audi
 A4,2017,22800,4,Petrol,audi
 A6,2019,32500,4,Diesel,audi
 Q5,2019,35900,4,Diesel,audi
 A3,2019,22900,2,Diesel,audi
 A5,2020,30000,4,Diesel,audi
 A5,2020,38000,4,Diesel,audi
 A1,2019,22900,4,Petrol,audi
 Q8,2020,58000,4,Diesel,audi
 Q7,2020,52000,4,Diesel,audi
 Q3,2020,38000,4,Petrol,audi
 Q3,2018,18900,2,Petrol,audi
 A6,2019,60000,1,Diesel,audi
 A5,2019,32500,1,Diesel,audi
 A4,2020,44000,4,Diesel,audi
 A3,2020,26500,2,Diesel,audi
 A4,2020,25500,2,Petrol,audi
 A5,2020,26500,4,Diesel,audi
 Q3,2020,30000,2,Petrol,audi
 Q2,2018,22800,4,Petrol,audi
 A4,2018,24900,4,Diesel,audi
 Q5,2019,34000,1,Diesel,audi
 Q3,2019,31000,2,Petrol,audi
 A4,2019,24000,2,Petrol,audi
 A4,2019,25000,1,Petrol,audi
 A5,2019,30000,1,Diesel,audi
 A5,2019,28000,1,Diesel,audi
 A3,2019,19700,2,Diesel,audi
 A5,2019,28500,1,Petrol,audi
 A1,2015,13400,4,Petrol,audi
 A3,2019,23500,4,Petrol,audi
 A3,2016,14200,2,Petrol,audi
 A3,2017,18900,2,Petrol,audi
 Q3,2017,18900,2,Petrol,audi
 A3,2016,17800,2,Petrol,audi
 Q3,2018,23700,4,Petrol,audi
 A6,2018,23900,4,Diesel,audi
 Q3,2016,18500,2,Petrol,audi
 A3,2018,21200,2,Petrol,audi
 Q7,2019,44500,1,Diesel,audi
 A5,2019,29950,4,Petrol,audi
 A3,2019,22950,2,Diesel,audi
 A5,2019,29950,4,Diesel,audi
 Q2,2017,17950,4,Petrol,audi
 Q5,2019,42450,4,Diesel,audi
 A6,2017,31850,4,Diesel,audi
 Q2,2017,19950,2,Petrol,audi
 Q3,2017,19950,4,Petrol,audi
 A4,2015,14950,2,Diesel,audi
 A7,2015,22450,4,Diesel,audi
 A4,2016,19750,2,Diesel,audi
 A1,2016,19450,2,Petrol,audi
 Q3,2016,21950,4,Petrol,audi
 Q3,2016,19950,4,Petrol,audi
 A4,2016,20950,4,Diesel,audi
 A3,2016,15490,4,Petrol,audi
 Q3,2016,20994,1,Petrol,audi
 A4,2016,15989,2,Diesel,audi
 A4,2016,16999,2,Diesel,audi
 A3,2016,23950,4,Petrol,audi
 A6,2014,16450,4,Diesel,audi
 A3,2015,11850,2,Petrol,audi
 Q2,2019,20950,2,Diesel,audi
 A3,2019,19950,2,Diesel,audi
 A3,2019,23950,2,Diesel,audi
 Q2,2019,22450,2,Diesel,audi
 A4,2019,38950,4,Diesel,audi
 Q3,2019,32850,4,Diesel,audi
 A6,2019,41850,4,Diesel,audi
 Q7,2019,56950,4,Diesel,audi
 A3,2019,31950,4,Petrol,audi
 A5,2019,25950,4,Diesel,audi
 A1,2019,20450,4,Petrol,audi
 A5,2020,27450,4,Diesel,audi
 A5,2020,29950,4,Petrol,audi
 A1,2020,21450,2,Petrol,audi
 A7,2018,26000,1,Diesel,audi
 Q5,2015,17700,4,Diesel,audi
 TT,2016,32850,4,Petrol,audi
 Q3,2019,31950,4,Petrol,audi
 A4,2019,27950,4,Diesel,audi
 A4,2019,21950,2,Petrol,audi
 A4,2019,25950,4,Diesel,audi
 Q7,2019,54950,4,Diesel,audi
 A6,2019,36950,4,Diesel,audi
 A4,2019,22450,2,Petrol,audi
 A1,2019,20490,4,Petrol,audi
 A4,2015,12000,1,Diesel,audi
 A3,2017,16000,2,Petrol,audi
 Q2,2018,23400,1,Diesel,audi
 RS5,2018,42500,4,Petrol,audi
 A7,2017,30000,4,Petrol,audi
 A3,2017,11600,2,Diesel,audi
 Q2,2017,18750,4,Petrol,audi
 Q5,2017,25350,4,Diesel,audi
 A4,2018,24350,4,Petrol,audi
 Q3,2019,30790,4,Petrol,audi
 A1,2019,21990,4,Petrol,audi
 A1,2019,22490,4,Petrol,audi
 A1,2019,22790,4,Petrol,audi
 Q5,2019,31490,4,Diesel,audi
 A3,2019,22890,4,Diesel,audi
 A3,2019,32850,4,Petrol,audi
 Q5,2018,26995,4,Diesel,audi
 Q5,2015,21950,4,Diesel,audi
 A1,2016,14450,4,Petrol,audi
 Q7,2015,32450,4,Diesel,audi
 Q5,2018,25990,4,Diesel,audi
 Q3,2015,17650,2,Diesel,audi
 RS6,2017,56950,4,Petrol,audi
 Q8,2019,57970,4,Diesel,audi
 Q2,2019,20750,2,Diesel,audi
 Q2,2019,19980,2,Diesel,audi
 A8,2019,41995,1,Diesel,audi
 A3,2019,21750,4,Petrol,audi
 Q5,2019,31250,4,Diesel,audi
 Q5,2017,24800,4,Diesel,audi
 A4,2017,24450,1,Petrol,audi
 Q7,2019,45500,1,Diesel,audi
 A6,2019,26995,1,Diesel,audi
 Q7,2019,46850,1,Diesel,audi
 Q7,2019,46500,1,Diesel,audi
 A4,2019,23495,1,Diesel,audi
 A3,2019,17995,2,Diesel,audi
 Q2,2019,21000,2,Diesel,audi
 Q5,2019,32500,1,Diesel,audi
 A4,2019,26495,1,Petrol,audi
 Q3,2019,25250,2,Petrol,audi
 Q3,2019,26500,2,Diesel,audi
 A4,2020,42500,4,Diesel,audi
 Q5,2019,33500,4,Diesel,audi
 A5,2019,33995,1,Diesel,audi
 A4,2015,15999,2,Diesel,audi
 Q7,2016,37999,1,Diesel,audi
 A4,2017,17599,4,Diesel,audi
 A3,2018,20799,4,Diesel,audi
 Q3,2019,35995,1,Petrol,audi
 A1,2015,10995,4,Petrol,audi
 A1,2016,10250,2,Diesel,audi
 Q3,2017,21995,4,Petrol,audi
 A1,2017,19995,2,Petrol,audi
 A1,2016,10795,2,Petrol,audi
 A6,2016,17950,2,Diesel,audi
 A4,2016,15489,4,Diesel,audi
 TT,2016,25995,4,Petrol,audi
 A6,2019,34995,4,Diesel,audi
 Q3,2015,21495,4,Petrol,audi
 Q2,2019,23495,4,Petrol,audi
 A3,2019,18990,4,Diesel,audi
 A3,2014,12995,2,Petrol,audi
 A1,2017,13795,4,Petrol,audi
 Q5,2019,29980,4,Diesel,audi
 Q7,2019,42500,1,Diesel,audi
 Q3,2020,29980,2,Petrol,audi
 Q3,2020,35995,1,Diesel,audi
 A5,2019,33950,4,Diesel,audi
 A7,2016,21950,4,Diesel,audi
 A6,2016,18995,4,Diesel,audi
 Q3,2017,19995,2,Diesel,audi
 Q3,2016,19490,4,Diesel,audi
 Q3,2018,19995,2,Petrol,audi
 A1,2019,22495,4,Petrol,audi
 A5,2019,37000,1,Diesel,audi
 A5,2019,26500,1,Diesel,audi
 R8,2019,116000,1,Petrol,audi
 Q5,2016,22450,4,Diesel,audi
 A4,2015,12450,1,Diesel,audi
 Q3,2018,26450,4,Petrol,audi
 Q5,2017,36490,4,Petrol,audi
 Q2,2019,26490,4,Petrol,audi
 A3,2016,18900,4,Hybrid,audi
 A6,2016,18900,4,Diesel,audi
 Q3,2016,20750,4,Petrol,audi
 A3,2017,12750,2,Diesel,audi
 A5,2019,26990,1,Petrol,audi
 Q2,2018,22950,4,Petrol,audi
 A3,2019,23940,1,Diesel,audi
 A4,2019,26990,1,Petrol,audi
 Q2,2019,29950,1,Petrol,audi
 A4,2019,25450,1,Diesel,audi
 A5,2019,28450,1,Diesel,audi
 Q3,2020,34450,4,Diesel,audi
 Q7,2017,47450,1,Diesel,audi
 A7,2017,25450,4,Diesel,audi
 Q5,2019,34990,4,Petrol,audi
 A5,2019,26940,1,Diesel,audi
 Q7,2018,59450,1,Diesel,audi
 A3,2019,21950,1,Diesel,audi
 Q5,2019,32790,4,Diesel,audi
 A4,2019,26990,1,Diesel,audi
 Q7,2019,51950,1,Diesel,audi
 Q7,2019,41750,4,Diesel,audi
 Q5,2019,35990,4,Diesel,audi
 A3,2019,23450,1,Diesel,audi
 Q2,2020,27450,4,Petrol,audi
 A5,2014,15450,4,Diesel,audi
 Q3,2016,15750,2,Diesel,audi
 A3,2016,16950,2,Petrol,audi
 A6,2020,43990,4,Diesel,audi
 Q8,2020,62900,4,Diesel,audi
 Q2,2019,28750,4,Diesel,audi
 Q5,2018,33450,4,Petrol,audi
 A5,2020,40990,4,Diesel,audi
 A3,2019,22450,4,Diesel,audi
 Q3,2015,18350,2,Petrol,audi
 Q3,2019,31490,1,Petrol,audi
 Q3,2019,29950,1,Petrol,audi
 Q5,2019,32950,1,Diesel,audi
 Q5,2019,30900,1,Diesel,audi
 A4,2019,26000,1,Diesel,audi
 A4,2019,23000,2,Petrol,audi
 Q2,2019,30500,1,Petrol,audi
 A3,2017,19750,4,Diesel,audi
 Q5,2017,25450,4,Diesel,audi
 Q2,2019,20995,2,Diesel,audi
 Q5,2017,27450,4,Petrol,audi
 Q7,2020,54995,4,Diesel,audi
 Q7,2020,54950,4,Diesel,audi
 A5,2020,27990,4,Petrol,audi
 A5,2020,30990,4,Petrol,audi
 Q3,2017,18950,4,Diesel,audi
 Q2,2017,22750,1,Diesel,audi
 Q3,2019,29950,2,Diesel,audi
 Q3,2019,25420,2,Petrol,audi
 Q7,2016,29990,4,Diesel,audi
 A4,2017,16990,4,Diesel,audi
 TT,2020,32490,4,Petrol,audi
 A5,2019,32500,1,Petrol,audi
 Q7,2019,45000,1,Diesel,audi
 Q8,2019,54500,1,Diesel,audi
 A5,2019,26500,1,Petrol,audi
 Q5,2019,33500,1,Diesel,audi
 Q3,2017,20450,4,Petrol,audi
 A3,2019,23950,4,Diesel,audi
 A3,2019,33250,4,Petrol,audi
 Q5,2015,16490,2,Diesel,audi
 Q7,2016,30495,4,Diesel,audi
 A4,2016,18990,4,Diesel,audi
 A6,2017,18250,1,Diesel,audi
 A3,2019,23990,4,Diesel,audi
 A3,2016,19495,4,Diesel,audi
 A4,2013,8295,4,Diesel,audi
 A3,2018,18450,2,Petrol,audi
 Q3,2016,20450,4,Diesel,audi
 Q5,2017,33950,4,Diesel,audi
 Q2,2017,16450,2,Petrol,audi
 A1,2020,21450,4,Petrol,audi
 A1,2015,9450,2,Diesel,audi
 A3,2016,13490,2,Petrol,audi
 Q5,2019,30895,4,Diesel,audi
 TT,2019,49900,4,Petrol,audi
 A3,2013,8990,4,Petrol,audi
 Q2,2018,18990,2,Petrol,audi
 Q8,2019,54000,1,Diesel,audi
 Q7,2019,47000,1,Diesel,audi
 Q5,2019,33000,4,Diesel,audi
 A3,2019,24500,4,Diesel,audi
 Q3,2019,34800,4,Petrol,audi
 Q5,2019,36500,4,Diesel,audi
 A3,2016,16900,2,Petrol,audi
 A3,2019,21900,1,Petrol,audi
 A4,2017,16990,2,Diesel,audi
 A5,2013,10990,4,Diesel,audi
 A6,2015,15900,4,Diesel,audi
 A5,2020,26900,4,Petrol,audi
 A5,2020,27900,4,Petrol,audi
 Q7,2020,46990,1,Diesel,audi
 Q2,2017,15900,2,Petrol,audi
 Q3,2017,20490,4,Petrol,audi
 A3,2019,32490,4,Petrol,audi
 A4,2017,19450,4,Petrol,audi
 Q5,2019,34000,4,Diesel,audi
 A4,2019,23900,1,Diesel,audi
 A5,2019,31900,1,Diesel,audi
 A4,2019,25400,1,Diesel,audi
 A4,2019,23490,4,Diesel,audi
 Q5,2016,22950,2,Petrol,audi
 Q7,2019,59950,4,Diesel,audi
